NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	HALLMARK_INTERFERON_ALPHA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_ALPHA_RESPONSE	Details ...	80	0.81899524	2.676223	0.0	0.0	0.0	1923	tags=65%, list=9%, signal=72%	
HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	HALLMARK_ALLOGRAFT_REJECTION%MSIGDBHALLMARK%HALLMARK_ALLOGRAFT_REJECTION	Details ...	144	0.77536064	2.6684105	0.0	0.0	0.0	1714	tags=53%, list=8%, signal=58%	
HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	Details ...	159	0.7812842	2.6642005	0.0	0.0	0.0	2392	tags=60%, list=12%, signal=67%	
IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7	IMMUNOREGULATORY INTERACTIONS BETWEEN A LYMPHOID AND A NON-LYMPHOID CELL%REACTOME%R-HSA-198933.7	Details ...	152	0.7518325	2.579101	0.0	0.0	0.0	2509	tags=63%, list=12%, signal=71%	
INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7	INTERFERON ALPHA BETA SIGNALING%REACTOME%R-HSA-909733.7	Details ...	55	0.838937	2.56572	0.0	0.0	0.0	1705	tags=67%, list=8%, signal=73%	
FCGR ACTIVATION%REACTOME%R-HSA-2029481.1	FCGR ACTIVATION%REACTOME%R-HSA-2029481.1	Details ...	70	0.79160357	2.5241103	0.0	0.0	0.0	2504	tags=74%, list=12%, signal=84%	
EXTRAFOLLICULAR B CELL ACTIVATION BY SARS-COV-2%WIKIPATHWAYS_20220510%WP5218%HOMO SAPIENS	EXTRAFOLLICULAR B CELL ACTIVATION BY SARS-COV-2%WIKIPATHWAYS_20220510%WP5218%HOMO SAPIENS	Details ...	50	0.8247947	2.5097933	0.0	0.0	0.0	1320	tags=60%, list=7%, signal=64%	
INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2	INITIAL TRIGGERING OF COMPLEMENT%REACTOME%R-HSA-166663.2	Details ...	73	0.7754491	2.501029	0.0	0.0	0.0	2504	tags=68%, list=12%, signal=78%	
REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606	REGULATION OF COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%977606	Details ...	88	0.76066554	2.5006678	0.0	0.0	0.0	2856	tags=66%, list=14%, signal=76%	
COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%166658	COMPLEMENT CASCADE%REACTOME DATABASE ID RELEASE 83%166658	Details ...	92	0.7563999	2.499934	0.0	0.0	0.0	2856	tags=65%, list=14%, signal=76%	
CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME DATABASE ID RELEASE 83%173623	CLASSICAL ANTIBODY-MEDIATED COMPLEMENT ACTIVATION%REACTOME DATABASE ID RELEASE 83%173623	Details ...	65	0.7899215	2.487458	0.0	0.0	0.0	2504	tags=72%, list=12%, signal=82%	
CREATION OF C4 AND C2 ACTIVATORS%REACTOME DATABASE ID RELEASE 83%166786	CREATION OF C4 AND C2 ACTIVATORS%REACTOME DATABASE ID RELEASE 83%166786	Details ...	67	0.7894436	2.4745624	0.0	0.0	0.0	2504	tags=72%, list=12%, signal=81%	
B CELL ACTIVATION%GOBP%GO:0042113	B CELL ACTIVATION%GOBP%GO:0042113	Details ...	94	0.7487611	2.4731677	0.0	0.0	0.0	1714	tags=44%, list=8%, signal=47%	
ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250	ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002250	Details ...	127	0.7209178	2.4646592	0.0	0.0	0.0	2088	tags=49%, list=10%, signal=54%	
ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.1	ROLE OF PHOSPHOLIPIDS IN PHAGOCYTOSIS%REACTOME%R-HSA-2029485.1	Details ...	82	0.7652905	2.4604049	0.0	0.0	0.0	2521	tags=63%, list=12%, signal=72%	
ALLOGRAFT REJECTION%WIKIPATHWAYS_20220510%WP2328%HOMO SAPIENS	ALLOGRAFT REJECTION%WIKIPATHWAYS_20220510%WP2328%HOMO SAPIENS	Details ...	58	0.78449667	2.436502	0.0	0.0	0.0	1126	tags=47%, list=6%, signal=49%	
MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032943	Details ...	31	0.8570201	2.436384	0.0	0.0	0.0	1630	tags=65%, list=8%, signal=70%	
FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 83%2871809	FCERI MEDIATED CA+2 MOBILIZATION%REACTOME DATABASE ID RELEASE 83%2871809	Details ...	81	0.7625371	2.4345872	0.0	0.0	0.0	3003	tags=69%, list=15%, signal=81%	
T CELL ACTIVATION%GOBP%GO:0042110	T CELL ACTIVATION%GOBP%GO:0042110	Details ...	148	0.708532	2.4327543	0.0	0.0	0.0	1705	tags=43%, list=8%, signal=47%	
ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	ANTIGEN RECEPTOR-MEDIATED SIGNALING PATHWAY%GOBP%GO:0050851	Details ...	123	0.7146694	2.4286258	0.0	0.0	0.0	2142	tags=50%, list=11%, signal=56%	
ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 83%983695	ANTIGEN ACTIVATES B CELL RECEPTOR (BCR) LEADING TO GENERATION OF SECOND MESSENGERS%REACTOME DATABASE ID RELEASE 83%983695		87	0.7398712	2.4250557	0.0	0.0	0.0	2088	tags=61%, list=10%, signal=68%	
FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME%R-HSA-9664323.1	FCGR3A-MEDIATED IL10 SYNTHESIS%REACTOME%R-HSA-9664323.1		94	0.74146664	2.4245617	0.0	0.0	0.0	2088	tags=55%, list=10%, signal=61%	
LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651	LYMPHOCYTE PROLIFERATION%GOBP%GO:0046651		30	0.8574404	2.4206414	0.0	0.0	0.0	1630	tags=67%, list=8%, signal=72%	
IL12-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12-MEDIATED SIGNALING EVENTS	IL12-MEDIATED SIGNALING EVENTS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12-MEDIATED SIGNALING EVENTS		55	0.7856145	2.4152832	0.0	0.0	0.0	2354	tags=62%, list=12%, signal=70%	
ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631	ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046631		46	0.8052404	2.405787	0.0	0.0	0.0	1072	tags=50%, list=5%, signal=53%	
DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607	DEFENSE RESPONSE TO VIRUS%GOBP%GO:0051607		155	0.69951427	2.4020784	0.0	0.0	0.0	2625	tags=45%, list=13%, signal=51%	
DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546	DEFENSE RESPONSE TO SYMBIONT%GOBP%GO:0140546		155	0.69951427	2.3895283	0.0	0.0	0.0	2625	tags=45%, list=13%, signal=51%	
CD22 MEDIATED BCR REGULATION%REACTOME%R-HSA-5690714.2	CD22 MEDIATED BCR REGULATION%REACTOME%R-HSA-5690714.2		63	0.7559788	2.3866537	0.0	0.0	0.0	2504	tags=73%, list=12%, signal=83%	
NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707	NEGATIVE REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002707		32	0.84007597	2.384384	0.0	0.0	0.0	1091	tags=50%, list=5%, signal=53%	
REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706	REGULATION OF LYMPHOCYTE MEDIATED IMMUNITY%GOBP%GO:0002706		106	0.705052	2.3779967	0.0	0.0	0.0	2711	tags=47%, list=13%, signal=54%	
ROLE OF LAT2 NTAL LAB ON CALCIUM MOBILIZATION%REACTOME%R-HSA-2730905.2	ROLE OF LAT2 NTAL LAB ON CALCIUM MOBILIZATION%REACTOME%R-HSA-2730905.2		66	0.7572164	2.3769166	0.0	0.0	0.0	2504	tags=67%, list=12%, signal=76%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819	REGULATION OF ADAPTIVE IMMUNE RESPONSE%GOBP%GO:0002819		131	0.69137967	2.373099	0.0	0.0	0.0	2711	tags=45%, list=13%, signal=52%	
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665		98	0.7133727	2.3704295	0.0	0.0	0.0	3196	tags=55%, list=16%, signal=65%	
POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946	POSITIVE REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032946		87	0.72946894	2.359626	0.0	0.0	0.0	2115	tags=51%, list=10%, signal=56%	
INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531	INTERFERON SIGNALING%REACTOME DATABASE ID RELEASE 83%913531		174	0.68308264	2.358998	0.0	0.0	0.0	1766	tags=37%, list=9%, signal=40%	
SCAVENGING OF HEME FROM PLASMA%REACTOME%R-HSA-2168880.1	SCAVENGING OF HEME FROM PLASMA%REACTOME%R-HSA-2168880.1		67	0.7449801	2.3581333	0.0	0.0	0.0	2504	tags=64%, list=12%, signal=73%	
FCERI MEDIATED MAPK ACTIVATION%REACTOME%R-HSA-2871796.2	FCERI MEDIATED MAPK ACTIVATION%REACTOME%R-HSA-2871796.2		81	0.73202837	2.3520443	0.0	0.0	0.0	3003	tags=63%, list=15%, signal=74%	
NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002704	NEGATIVE REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002704		39	0.8092083	2.3506007	0.0	0.0	0.0	1091	tags=49%, list=5%, signal=51%	
REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670		142	0.6913824	2.34542	0.0	0.0	0.0	3196	tags=55%, list=16%, signal=65%	
REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944	REGULATION OF MONONUCLEAR CELL PROLIFERATION%GOBP%GO:0032944		143	0.69125855	2.340979	0.0	0.0	0.0	3196	tags=55%, list=16%, signal=64%	
POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671	POSITIVE REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050671		86	0.7296534	2.3390164	0.0	0.0	0.0	2115	tags=51%, list=10%, signal=57%	
IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429	IMMUNE RESPONSE-ACTIVATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002429		178	0.67490023	2.338553	0.0	0.0	0.0	2187	tags=44%, list=11%, signal=49%	
LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098	LYMPHOCYTE DIFFERENTIATION%GOBP%GO:0030098		133	0.6803429	2.3362272	0.0	0.0	0.0	1714	tags=37%, list=8%, signal=40%	
ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460	ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002460		81	0.7228353	2.3339016	0.0	0.0	0.0	3214	tags=53%, list=16%, signal=63%	
POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102	POSITIVE REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042102		62	0.7391595	2.3262796	0.0	0.0	0.0	2052	tags=52%, list=10%, signal=57%	
B CELL ACTIVATION%REACTOME%R-HSA-983705.1	B CELL ACTIVATION%REACTOME%R-HSA-983705.1		164	0.67127687	2.322703	0.0	0.0	0.0	2504	tags=43%, list=12%, signal=48%	
REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663	REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070663		159	0.6752109	2.3197927	0.0	0.0	0.0	3196	tags=52%, list=16%, signal=61%	
POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870	POSITIVE REGULATION OF T CELL ACTIVATION%GOBP%GO:0050870		170	0.66494113	2.3174827	0.0	0.0	0.0	2142	tags=42%, list=11%, signal=47%	
IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768	IMMUNE RESPONSE-REGULATING CELL SURFACE RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002768		198	0.6665313	2.3173928	0.0	0.0	0.0	2187	tags=43%, list=11%, signal=48%	
REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822	REGULATION OF ADAPTIVE IMMUNE RESPONSE BASED ON SOMATIC RECOMBINATION OF IMMUNE RECEPTORS BUILT FROM IMMUNOGLOBULIN SUPERFAMILY DOMAINS%GOBP%GO:0002822		116	0.6817766	2.3159263	0.0	0.0	0.0	2711	tags=44%, list=13%, signal=50%	
REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910	REGULATION OF LEUKOCYTE MEDIATED CYTOTOXICITY%GOBP%GO:0001910		58	0.73674476	2.3138416	0.0	0.0	0.0	2617	tags=53%, list=13%, signal=61%	
REGULATION OF CELL KILLING%GOBP%GO:0031341	REGULATION OF CELL KILLING%GOBP%GO:0031341		72	0.71375424	2.3124006	0.0	0.0	0.0	3418	tags=56%, list=17%, signal=67%	
TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220510%WP619%HOMO SAPIENS	TYPE II INTERFERON SIGNALING%WIKIPATHWAYS_20220510%WP619%HOMO SAPIENS		25	0.84925336	2.3121035	0.0	0.0	0.0	664	tags=60%, list=3%, signal=62%	
LEUKOCYTE PROLIFERATION%GOBP%GO:0070661	LEUKOCYTE PROLIFERATION%GOBP%GO:0070661		37	0.7808112	2.3113883	0.0	0.0	0.0	1630	tags=54%, list=8%, signal=59%	
IL12 SIGNALING MEDIATED BY STAT4%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12 SIGNALING MEDIATED BY STAT4	IL12 SIGNALING MEDIATED BY STAT4%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%IL12 SIGNALING MEDIATED BY STAT4		28	0.83550274	2.3105059	0.0	0.0	0.0	1548	tags=61%, list=8%, signal=66%	
TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS	TCR SIGNALING IN NAIVE CD8+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD8+ T CELLS		52	0.7586155	2.30944	0.0	0.0	0.0	1520	tags=48%, list=8%, signal=52%	
REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032655	REGULATION OF INTERLEUKIN-12 PRODUCTION%GOBP%GO:0032655		43	0.77525383	2.3024743	0.0	0.0	0.0	1090	tags=44%, list=5%, signal=47%	
INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5	INTERFERON GAMMA SIGNALING%REACTOME%R-HSA-877300.5		83	0.71209764	2.3003557	0.0	0.0	0.0	1766	tags=45%, list=9%, signal=49%	
FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 83%9664422	FCGR3A-MEDIATED PHAGOCYTOSIS%REACTOME DATABASE ID RELEASE 83%9664422		116	0.6835367	2.299989	0.0	0.0	0.0	2614	tags=50%, list=13%, signal=57%	
PARASITE INFECTION%REACTOME%R-HSA-9664407.1	PARASITE INFECTION%REACTOME%R-HSA-9664407.1		116	0.6835367	2.298607	0.0	0.0	0.0	2614	tags=50%, list=13%, signal=57%	
POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039	POSITIVE REGULATION OF LEUKOCYTE CELL-CELL ADHESION%GOBP%GO:1903039		189	0.661156	2.2973492	0.0	0.0	0.0	2142	tags=42%, list=11%, signal=46%	
PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY	PID_IL12_2PATHWAY%MSIGDB_C2%PID_IL12_2PATHWAY		47	0.7644933	2.2936285	0.0	0.0	0.0	2326	tags=55%, list=11%, signal=62%	
LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.1	LEISHMANIA PHAGOCYTOSIS%REACTOME%R-HSA-9664417.1		116	0.6835367	2.2908812	0.0	0.0	0.0	2614	tags=50%, list=13%, signal=57%	
IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS	IMMUNE RESPONSE TO TUBERCULOSIS%WIKIPATHWAYS_20220510%WP4197%HOMO SAPIENS		19	0.89158577	2.2903156	0.0	0.0	0.0	539	tags=58%, list=3%, signal=59%	
FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.2	FCERI MEDIATED NF-KB ACTIVATION%REACTOME%R-HSA-2871837.2		132	0.68101573	2.289357	0.0	0.0	0.0	2088	tags=39%, list=10%, signal=43%	
NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698	NEGATIVE REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002698		67	0.7270286	2.2872238	0.0	0.0	0.0	1365	tags=37%, list=7%, signal=40%	
MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131	MONONUCLEAR CELL DIFFERENTIATION%GOBP%GO:1903131		159	0.66769844	2.2870479	0.0	0.0	0.0	1714	tags=36%, list=8%, signal=39%	
MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674	MONONUCLEAR CELL MIGRATION%GOBP%GO:0071674		65	0.7299727	2.2845204	0.0	0.0	0.0	1616	tags=45%, list=8%, signal=48%	
LYMPHOCYTE MIGRATION%GOBP%GO:0072676	LYMPHOCYTE MIGRATION%GOBP%GO:0072676		43	0.75950825	2.2806704	0.0	0.0	0.0	1616	tags=51%, list=8%, signal=55%	
TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS	TCR SIGNALING IN NAIVE CD4+ T CELLS%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%TCR SIGNALING IN NAIVE CD4+ T CELLS		65	0.7233837	2.2692337	0.0	0.0	0.0	1520	tags=42%, list=8%, signal=45%	
REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703	REGULATION OF LEUKOCYTE MEDIATED IMMUNITY%GOBP%GO:0002703		148	0.67400235	2.266042	0.0	0.0	0.0	2895	tags=46%, list=14%, signal=53%	
REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888	REGULATION OF B CELL PROLIFERATION%GOBP%GO:0030888		40	0.75891125	2.2657135	0.0	0.0	0.0	3135	tags=70%, list=15%, signal=83%	
NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071	NEGATIVE REGULATION OF VIRAL GENOME REPLICATION%GOBP%GO:0045071		47	0.74639785	2.2600965	0.0	0.0	0.0	2363	tags=53%, list=12%, signal=60%	
ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883	ANTIGEN PROCESSING AND PRESENTATION OF ENDOGENOUS ANTIGEN%GOBP%GO:0019883		23	0.8442481	2.2591407	0.0	0.0	0.0	2333	tags=70%, list=12%, signal=79%	
B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853	B CELL RECEPTOR SIGNALING PATHWAY%GOBP%GO:0050853		44	0.7668587	2.2560127	0.0	8.902962E-6	0.001	2314	tags=70%, list=11%, signal=79%	
FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1	FCGAMMA RECEPTOR (FCGR) DEPENDENT PHAGOCYTOSIS%REACTOME%R-HSA-2029480.1		141	0.6561415	2.253867	0.0	8.785818E-6	0.001	2614	tags=45%, list=13%, signal=51%	
REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME DATABASE ID RELEASE 83%2029482	REGULATION OF ACTIN DYNAMICS FOR PHAGOCYTIC CUP FORMATION%REACTOME DATABASE ID RELEASE 83%2029482		119	0.67225116	2.2535365	0.0	8.671716E-6	0.001	2614	tags=48%, list=13%, signal=55%	
